,t,y,x
2955,989583,-11.043997864483611,-33.44348347867216
2956,989783,-11.359462983898936,-34.12803092333525
2957,989984,-11.870479581205323,-34.48418060658353
2958,990184,-12.392565128621333,-34.95442153104718
2959,990384,-12.785512909028474,-35.60967528087983
2960,990584,-13.34818461235191,-35.9827844749826
2961,990784,-13.809390927479772,-36.61182807334959
2962,996992,-28.472062084666884,-54.778545538622936
2963,997192,-29.209992189500664,-55.12081926226908
2964,997392,-29.73392256232819,-55.4492170236839
2965,997592,-30.143473769866006,-56.22472910934909
2966,997792,-30.706145473975937,-56.55004331951154
2967,997993,-31.169196613728822,-57.15441854203907
2968,998193,-31.658075307669975,-57.65857848558253
2969,998393,-32.045488611056065,-58.105692812462095
2970,998593,-32.58048793635271,-58.74244527844325
2971,998793,-33.089659708247574,-59.260481181588844
2972,998994,-33.46784888614906,-59.88489946096486
2973,999194,-34.0969342987817,-60.372099893653825
2974,999394,-34.670674955360745,-60.785295198824386
2975,999594,-34.99905385108371,-61.6132275821625
2976,999794,-35.58386345777238,-62.02179756834208
2977,999995,-36.06167320081741,-62.529041060508725
2978,1000195,-36.50258643720506,-62.737180483461806
2979,1000395,-37.15934422943749,-62.93452749806513
2980,1000595,-37.63715397169602,-63.686912978258654
2981,1000795,-38.20536015125401,-64.1941564677961
2982,1000996,-38.65734233932428,-64.62431128119198
2983,1001196,-39.17020376125569,-65.2626055227993
2984,1001396,-39.73287546536562,-65.81147689640154
2985,1001596,-40.0999956915845,-66.3356798967935
2986,1001796,-40.72354662876908,-66.94622221130899
2987,1001997,-41.236408050700476,-67.38408589494821
2988,1002197,-41.5887696752002,-68.07788398285166
2989,1002397,-42.13114830135642,-68.59129456700627
2990,1002597,-42.52963055799812,-69.19104446528443
2991,1002797,-42.95025071721855,-69.83396402851194
2992,1002998,-43.453888012878856,-70.34583283966957
2993,1003198,-43.905870200949124,-70.94712451357391
2994,1003398,-44.350473088159816,-71.57770988493789
2995,1003598,-44.7378863931189,-72.11578884756118
2996,1003798,-46.475711786054234,-72.24683959963106
2997,1024020,-79.9777384876215,-135.78178486027812
2998,1024220,-79.87627309863943,-136.13330922453542
2999,1024620,-79.06086033438682,-137.25572035020855
3000,1024820,-79.12727404290953,-137.9263918352695
3001,1025021,-79.04425690725614,-138.50301513596358
3002,1025221,-79.16048089795738,-138.8298711217522
3003,1025421,-79.10698096495581,-139.33711461391886
3004,1025621,-79.05717068435027,-139.65780350509033
3005,1025821,-78.86899850653231,-140.41327253390702
3006,1026022,-78.7841365454674,-140.81721719846644
3007,1026222,-78.71403318533517,-141.29670876354126
3008,1026422,-78.50003345490191,-141.95812960799105
3009,1026622,-78.4797403777347,-142.23256529610677
3010,1026822,-78.16058560749633,-142.80610504817764
3011,1027023,-77.87279286689429,-143.57853358521967
3012,1027223,-77.66248278728408,-144.0518580583065
3013,1027423,-77.41158655333943,-144.6238560373804
3014,1027623,-77.29167291102867,-145.08638809422987
3015,1027823,-76.95038023821157,-145.62292528122697
3016,1028024,-76.76589771200312,-146.2843461230476
3017,1028224,-76.47994979759912,-146.62661984669376
3018,1028424,-75.9670883748812,-147.36667114028214
3019,1028624,-75.64055430378326,-147.7814082210789
3020,1028824,-75.1996410673956,-148.04350971733106
3021,1029025,-74.6295900624261,-148.82827244360743
3022,1029225,-74.26246983542073,-149.05028782879182
3023,1029425,-73.66105680160139,-149.44189830674608
3024,1029625,-73.05595411617252,-150.02160515343414
3025,1029825,-72.57814437470047,-150.1464888082577
3026,1030026,-71.99148994260028,-150.6614411680385
3027,1030226,-71.50261124865912,-150.98675538083012
3028,1030426,-70.93440506831463,-151.1933530334154
3029,1030626,-70.33483685912032,-151.4924570973706
3030,1030826,-69.82197543718891,-151.5602951302718
3031,1031027,-69.11909701438749,-151.99044994629688
3032,1031227,-68.65789069925962,-152.12150069836676
3033,1031427,-68.08415004425358,-152.15541971481736
3034,1031627,-67.39787504700983,-152.68578980456812
3035,1031827,-66.91453082930325,-152.68424803420032
3036,1032028,-66.28175576584758,-153.02035466322928
3037,1032228,-65.6582048278765,-153.37496257348056
3038,1032428,-65.1084469008607,-153.39963094932003
3039,1032628,-64.5199476441355,-153.67098309144177
3040,1032828,-64.0089310468291,-153.71569452150052
3041,1033030,-63.31527674951229,-153.97162892839393
3042,1033230,-62.74522574454278,-154.22447978666418
3043,1033430,-62.20100229376154,-154.23681397326934
3044,1033630,-61.46491701512578,-154.65771814605404
3045,1033830,-61.02584860336315,-154.75639165467027
3046,1034031,-60.3856942382614,-154.700887805745
3047,1034231,-59.53522979354943,-153.67715018605895
3048,1034431,-59.02236837161803,-153.6678995428186
3049,1034631,-58.2899727445918,-153.75423886220054
3050,1034831,-57.71069761335119,-153.95775296616262
3051,1035032,-57.103750102510794,-153.95466941753944
3052,1035232,-56.461750913570526,-154.09805435621448
3053,1035432,-55.95626879249869,-154.24143929751867
3054,1035632,-55.234942116368586,-154.40486729041297
3055,1035832,-54.705477266520006,-154.5929636591468
3056,1036033,-54.22213304802691,-154.62534090260039
3057,1036233,-53.552461480273344,-154.82422968757152
3058,1036433,-53.1687378253508,-154.8643158012685
3059,1036633,-52.60791094743889,-154.8658575716363
3060,1036833,-51.96222210610258,-155.12795907314688
3061,1037034,-51.537912296845604,-155.08170586746195
3062,1037234,-50.853482125799886,-155.12795907314688
3063,1037434,-50.6560858232838,-155.72770897405422
3064,1037634,-50.091569293762355,-155.76625331475424
3065,1037834,-49.484621783708455,-155.81404829343617
3066,1038035,-48.94039833292722,-155.8217571610503
3067,1038235,-48.18586480174926,-155.9158053454172
3068,1038435,-47.617658621404765,-155.9373901752627
3069,1038635,-47.06421104435243,-155.81250651781
3070,1038835,-46.269091358053544,-155.97593451333347
3071,1039036,-45.7617644107837,-155.94664081587382
3072,1039236,-45.04412738547663,-155.86955213973226
3073,1039436,-44.26745595171994,-155.97747628633047
3074,1039636,-43.706629073021524,-155.88034455596957
3075,1039836,-42.91335421213416,-155.8232989340473
3076,1040037,-41.590614501398214,-151.63892558203958
3077,1050047,-11.983013921083513,-155.12950084614388
3078,1054452,2.288554281894473,-156.96575311656892
3079,1054852,3.052311938557029,-160.68913618209493
3080,1055053,4.360293047573819,-160.89419206431242
3081,1055253,5.083464548328948,-160.72305520117473
3082,1055453,5.742067165972892,-160.6937615063443
3083,1055653,6.489221396291268,-160.5842955841199
3084,1055853,7.313858286814964,-160.4008245343771
3085,1056054,8.031495312122033,-160.35611310431833
3086,1056254,8.835839125478513,-160.18189269518666
3087,1056454,9.649407063533095,-160.07859386757946
3088,1056654,10.343061361636407,-159.99842164544387
3089,1056854,11.219353359750146,-159.86428734738
3090,1057055,12.571610273924408,-159.5913934322613
3091,1057255,12.798523781451799,-155.76625331475424
3092,1063861,39.25331799302476,-158.76962814354036
3093,1064062,40.08348935978301,-159.1797399027169
3094,1064262,40.87860904608189,-159.43721607997813
3095,1064462,41.56303921712761,-159.3123324251546
3096,1064662,42.42641743893371,-159.69006693824835
3097,1064862,43.23260607612872,-159.90591523407397
3098,1065063,44.12181185212309,-160.049300172749
3099,1065263,44.9667418206005,-160.22043703325747
3100,1065463,45.916826828096525,-160.23739654148278
3101,1065663,46.86506701175402,-160.65984248726448
3102,1065863,47.674945300558555,-160.7723919528537
3103,1066064,48.6360992597372,-160.77085018248587
3104,1066264,49.630460074750175,-161.25805061517488
3105,1066464,50.42189011022603,-161.1424176009625
3106,1066664,51.40333714814487,-161.4153115160812
3107,1066864,52.250111942820304,-161.75295991810717
3108,1067065,53.05630058001531,-161.60803320380597
3109,1067265,54.04881656961677,-161.88709421617105
3110,1067465,54.86422933465587,-161.99039304114908
3111,1067665,55.82907294387105,-162.22165906957383
3112,1067865,56.55962374705874,-162.3033730673356
3113,1068066,57.46912260022033,-162.27099582125277
3114,1068266,58.40629383062222,-162.69035822366968
3115,1068466,59.11470673123119,-162.69344176703447
3116,1068666,60.07586069040982,-162.668773391195
3117,1068866,60.99089401823297,-163.0326319446866
3118,1069067,61.69746209264392,-162.89541410062876
3119,1069267,62.67152982970319,-163.1097206208282
3120,1069467,63.53121839989976,-163.20839412681528
3121,1069667,64.24885542599333,-163.05267500153514
3122,1069867,65.16204392919146,-163.2762321623457
3123,1070068,65.94424983918269,-163.34407019787614
3124,1070268,66.81131771102534,-163.52754124761896
3125,1076275,89.99339191390528,-161.79150425617797
3126,1076475,90.56713256891133,-161.31201268847394
3127,1076675,91.08368364166579,-160.76314131224254
3128,1076875,91.48954519838055,-160.2173534846343
3129,1077076,91.88987227964729,-159.7733227090071
3130,1077276,92.24961320579308,-159.18436522170788
3131,1077476,92.50788874138381,-158.71874961623521
3132,1077676,92.81781938456457,-158.12208326132188
3133,1077876,93.04288806589395,-157.5963384905621
3134,1078077,93.25319814629066,-157.2617736345301
3135,1078277,93.39156004035712,-156.5972692440863
3136,1078477,93.5889563428732,-155.954349683488
3137,1078677,93.74207683944532,-155.66757980876713
3138,1078877,93.81033537416604,-155.0323691131538
3139,1079078,93.96345587073816,-154.65155105406606
3140,1079278,94.06676608513175,-154.2398975218925
3141,1079478,94.12211084275833,-153.59851973429116
3142,1079678,94.15162804698315,-153.26241310526217
3143,1079878,94.1866797274425,-152.68270626120332
3144,1080079,94.27338651470542,-152.34505785917736
3145,1080279,94.22911070797495,-151.82702195340258
3146,1080479,94.2235762325269,-151.26735816356302
3147,1080679,94.31581749523787,-151.01450730266356
3148,1080879,94.21988658170386,-150.39317257191075
3149,1081080,94.36193812659336,-149.96301775851487
3150,1081280,94.4615586909504,-149.79342267100338
3151,1081480,94.47447246804454,-149.2738449922316
3152,1081680,94.56117925452097,-149.03024477457254
3153,1081880,94.55195512824986,-148.62013301539596
3154,1082081,94.59254128415729,-148.21773012646273
3155,1082281,94.61283436211099,-147.96950458981266
3156,1082481,94.53350687570766,-147.5008054357168
3157,1082681,94.42097253504298,-147.22945329622428
3158,1082881,94.1866797274425,-146.77308833136277
3159,1083082,94.0354040562819,-146.29359676365877
3160,1083282,93.91549041397114,-146.14096118700178
3161,1083482,93.60924942082693,-145.60442399737548
3162,1083682,93.43214619626455,-145.2652338223525
3163,1083882,93.11852590226074,-145.04013488591576
3164,1084083,92.77907805485516,-144.55910154521476
3165,1084283,92.55769902356232,-144.3293772924162
3166,1084483,92.18135467028586,-144.00868839861556
3167,1084683,91.9765790669102,-143.72808561851187
3168,1084883,91.7109242296734,-143.56311584999133
3169,1085084,91.42313148907137,-143.27788774563828
3170,1085284,91.16485595269414,-143.23163454258253
3171,1085484,90.74977026970826,-142.79531263194033
3172,1085684,90.53208088923847,-142.5378364520499
3173,1085884,90.2313743723288,-142.58563143336104
3174,1086085,89.78123700888356,-142.23410706910377
3175,1086285,89.47315119032781,-142.0568031139781
3176,1086485,89.00272074971535,-141.99975749205583
3177,1086685,88.51937653200874,-141.7052787497208
3178,1086885,88.1061356744344,-141.50330641612652
3179,1087086,87.53055019323033,-141.3398784232322
3180,1087286,87.09701625770225,-141.25662265247345
3181,1087486,86.52512042732123,-141.06544273511648
3182,1087686,85.98643145120154,-140.87580459075653
3183,1087886,85.5381389139543,-140.79254882262697
3184,1088087,84.89798454885256,-140.47956879644045
3185,1088287,84.45153683544385,-140.29918129532084
3186,1088487,83.97926156941988,-140.3053483873088
3187,1088687,83.3188141263644,-139.98928481512831
3188,1088887,82.82809060779823,-139.825856822234
3189,1089088,82.13812596130447,-141.37379744231202
3190,1089288,81.52195432419296,-141.2103694494177
3191,1089488,81.01647220390764,-141.12094658404177
3192,1089688,80.47778322857445,-140.99297938059507
3193,1089888,79.9889045346333,-140.95135149390111
3194,1090089,79.41516387962724,-140.76479690079353
3195,1090289,78.91337140859196,-140.61370309450433
3196,1090489,78.42264789002579,-140.67229048679442
3197,1090689,77.7788038748875,-140.3762699688332
3198,1090889,77.3342009868903,-140.32230789553412
3199,1091090,76.83978781828759,-140.47031815582932
3200,1091290,76.47266759128223,-137.42069011872906
3201,1092492,73.00624093010967,-136.97665934310186
3202,1092692,72.43618992514016,-136.90265421558345
3203,1092892,71.9565353574701,-136.85177568827834
3204,1093093,71.48057044140958,-137.19404941192448
3205,1093293,70.93819181446686,-136.99978594594432
3206,1093493,70.52126130685596,-137.3389761209673
3207,1093693,70.02684813668026,-137.66429033638812
3208,1093893,69.51583154016036,-137.62112067669716
3209,1094094,69.06569417671511,-137.9418095704978
3210,1094294,68.55283275478371,-138.09444514978398
3211,1094494,68.13036777015176,-138.18695156378308
3212,1094694,67.64517872703364,-138.54310124703136
3213,1094894,67.15445520846747,-138.54155947403436
3214,1095095,66.6932488933396,-139.05497005818899
3215,1095295,66.14164614169879,-139.03338522834352
3216,1095495,65.72287080788986,-139.2368993323056
3217,1095695,65.32623337744619,-139.81968972761683
3218,1095895,64.83550985809352,-139.7703529759379
3219,1096096,64.44625172850941,-140.0895000941124
3220,1096296,64.01087296756981,-140.57361698343655
3221,1096496,63.57180455580719,-140.54432328334772
3222,1096696,63.197305028728735,-140.98064519136076
3223,1096896,62.80251242291008,-141.05156677551435
3224,1097097,62.46859905095255,-141.6019799221136
3225,1097297,62.09963399932216,-141.85328900738682
3226,1097497,61.73620342392632,-142.04446892474377
3227,1097697,61.40782452741687,-142.54554532229326
3228,1097897,61.0130319223847,-142.485416154377
3229,1098098,60.72339435558465,-142.7613936128605
3230,1098298,60.43006714032105,-143.45210815476995
3231,1098498,60.08508481668092,-143.43514864654466
